Cement, Blast Furnace Slag, Fly Ash, Water, Superplasticizer, Coarse Aggregate, Fine Aggregate, Age (day), Concrete compressive strength (MPa) 
277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,14.000000,21.260000
277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,28.000000,25.970000
277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,3.000000,11.360000
277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,90.000000,31.250000
277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,180.000000,32.330000
277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,360.000000,33.700000
254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,3.000000,9.310000
254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,90.000000,26.940000
254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,180.000000,27.630000
254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,365.000000,29.790000
307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,180.000000,34.490000
307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,365.000000,36.150000
307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,3.000000,12.540000
307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,28.000000,27.530000
307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,90.000000,32.920000
236.000000,0.000000,0.000000,193.000000,0.000000,968.000000,885.000000,7.000000,9.990000
200.000000,0.000000,0.000000,180.000000,0.000000,1125.000000,845.000000,7.000000,7.840000
200.000000,0.000000,0.000000,180.000000,0.000000,1125.000000,845.000000,28.000000,12.250000
225.000000,0.000000,0.000000,181.000000,0.000000,1113.000000,833.000000,7.000000,11.170000
225.000000,0.000000,0.000000,181.000000,0.000000,1113.000000,833.000000,28.000000,17.340000
325.000000,0.000000,0.000000,184.000000,0.000000,1063.000000,783.000000,7.000000,17.540000
325.000000,0.000000,0.000000,184.000000,0.000000,1063.000000,783.000000,28.000000,30.570000
275.000000,0.000000,0.000000,183.000000,0.000000,1088.000000,808.000000,7.000000,14.200000
275.000000,0.000000,0.000000,183.000000,0.000000,1088.000000,808.000000,28.000000,24.500000
300.000000,0.000000,0.000000,184.000000,0.000000,1075.000000,795.000000,7.000000,15.580000
300.000000,0.000000,0.000000,184.000000,0.000000,1075.000000,795.000000,28.000000,26.850000
375.000000,0.000000,0.000000,186.000000,0.000000,1038.000000,758.000000,7.000000,26.060000
375.000000,0.000000,0.000000,186.000000,0.000000,1038.000000,758.000000,28.000000,38.210000
400.000000,0.000000,0.000000,187.000000,0.000000,1025.000000,745.000000,28.000000,43.700000
400.000000,0.000000,0.000000,187.000000,0.000000,1025.000000,745.000000,7.000000,30.140000
250.000000,0.000000,0.000000,182.000000,0.000000,1100.000000,820.000000,7.000000,12.730000
250.000000,0.000000,0.000000,182.000000,0.000000,1100.000000,820.000000,28.000000,20.870000
350.000000,0.000000,0.000000,186.000000,0.000000,1050.000000,770.000000,7.000000,20.280000
350.000000,0.000000,0.000000,186.000000,0.000000,1050.000000,770.000000,28.000000,34.290000
203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,7.000000,19.540000
250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,90.000000,47.710000
157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,90.000000,43.380000
141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,28.000000,29.890000
166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,3.000000,6.900000
122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,90.000000,33.190000
183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,3.000000,4.900000
102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,3.000000,4.570000
102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,90.000000,25.460000
122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,28.000000,24.290000
166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,28.000000,33.950000
200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,3.000000,11.410000
108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,28.000000,20.590000
305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,7.000000,25.890000
108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,90.000000,29.230000
116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,90.000000,31.020000
141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,7.000000,10.390000
157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,28.000000,33.660000
133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,28.000000,27.870000
250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,7.000000,19.350000
173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,7.000000,11.390000
192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,3.000000,12.790000
192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,28.000000,39.320000
153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,3.000000,4.780000
288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,3.000000,16.110000
305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,28.000000,43.380000
236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,7.000000,20.420000
173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,3.000000,6.940000
212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,7.000000,15.030000
236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,3.000000,13.570000
183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,90.000000,32.530000
166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,7.000000,15.750000
102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,7.000000,7.680000
288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,28.000000,38.800000
212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,28.000000,33.000000
102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,28.000000,17.280000
173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,28.000000,24.280000
183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,28.000000,24.050000
133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,90.000000,36.590000
192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,90.000000,50.730000
133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,7.000000,13.660000
305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,3.000000,14.140000
236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,90.000000,47.780000
108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,3.000000,2.330000
157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,7.000000,16.890000
288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,7.000000,23.520000
212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,3.000000,6.810000
212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,90.000000,39.700000
153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,28.000000,17.960000
236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,28.000000,32.880000
116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,28.000000,22.350000
183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,7.000000,10.790000
108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,7.000000,7.720000
203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,28.000000,41.680000
203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,3.000000,9.560000
133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,3.000000,6.880000
288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,90.000000,50.530000
200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,7.000000,17.170000
200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,28.000000,30.440000
250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,3.000000,9.730000
122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,3.000000,3.320000
153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,90.000000,26.320000
200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,90.000000,43.250000
116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,3.000000,6.280000
173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,90.000000,32.100000
250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,28.000000,36.960000
305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,90.000000,54.600000
192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,7.000000,21.480000
157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,3.000000,9.690000
153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,7.000000,8.370000
141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,90.000000,39.660000
116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,7.000000,10.090000
141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,3.000000,4.830000
122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,7.000000,10.350000
166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,90.000000,43.570000
203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,90.000000,51.860000
310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,3.000000,11.850000
310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,7.000000,17.240000
310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,28.000000,27.830000
310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,90.000000,35.760000
310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,120.000000,38.700000
331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,3.000000,14.310000
331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,7.000000,17.440000
331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,28.000000,31.740000
331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,90.000000,37.910000
331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,120.000000,39.380000
349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,3.000000,15.870000
349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,7.000000,9.010000
349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,28.000000,33.610000
349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,90.000000,40.660000
349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,120.000000,40.860000
238.000000,0.000000,0.000000,186.000000,0.000000,1119.000000,789.000000,7.000000,12.050000
238.000000,0.000000,0.000000,186.000000,0.000000,1119.000000,789.000000,28.000000,17.540000
296.000000,0.000000,0.000000,186.000000,0.000000,1090.000000,769.000000,7.000000,18.910000
296.000000,0.000000,0.000000,186.000000,0.000000,1090.000000,769.000000,28.000000,25.180000
297.000000,0.000000,0.000000,186.000000,0.000000,1040.000000,734.000000,7.000000,30.960000
480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,28.000000,43.890000
480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,90.000000,54.280000
397.000000,0.000000,0.000000,186.000000,0.000000,1040.000000,734.000000,28.000000,36.940000
281.000000,0.000000,0.000000,186.000000,0.000000,1104.000000,774.000000,7.000000,14.500000
281.000000,0.000000,0.000000,185.000000,0.000000,1104.000000,774.000000,28.000000,22.440000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,1.000000,12.640000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,3.000000,26.060000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,7.000000,33.210000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,14.000000,36.940000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,28.000000,44.090000
540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,7.000000,52.610000
540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,14.000000,59.760000
540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,28.000000,67.310000
540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,90.000000,69.660000
540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,180.000000,71.620000
540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,270.000000,74.170000
350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,7.000000,18.130000
350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,14.000000,22.530000
350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,28.000000,27.340000
350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,56.000000,29.980000
350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,90.000000,31.350000
350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,180.000000,32.720000
385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,1.000000,6.270000
385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,3.000000,14.700000
385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,7.000000,23.220000
385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,14.000000,27.920000
385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,28.000000,31.350000
331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,180.000000,39.000000
331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,360.000000,41.240000
349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,3.000000,14.990000
331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,3.000000,13.520000
382.000000,0.000000,0.000000,186.000000,0.000000,1047.000000,739.000000,7.000000,24.000000
382.000000,0.000000,0.000000,186.000000,0.000000,1047.000000,739.000000,28.000000,37.420000
382.000000,0.000000,0.000000,186.000000,0.000000,1111.000000,784.000000,7.000000,11.470000
281.000000,0.000000,0.000000,186.000000,0.000000,1104.000000,774.000000,28.000000,22.440000
339.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,754.000000,7.000000,21.160000
339.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,754.000000,28.000000,31.840000
295.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,769.000000,7.000000,14.800000
295.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,769.000000,28.000000,25.180000
238.000000,0.000000,0.000000,185.000000,0.000000,1118.000000,789.000000,28.000000,17.540000
296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,7.000000,14.200000
296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,28.000000,21.650000
296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,90.000000,29.390000
331.000000,0.000000,0.000000,192.000000,0.000000,879.000000,825.000000,3.000000,13.520000
331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,7.000000,16.260000
331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,28.000000,31.450000
331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,90.000000,37.230000
349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,7.000000,18.130000
349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,28.000000,32.720000
349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,90.000000,39.490000
349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,180.000000,41.050000
349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,360.000000,42.130000
302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,14.000000,18.130000
302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,180.000000,26.740000
525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,180.000000,61.920000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,90.000000,47.220000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,180.000000,51.040000
500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,270.000000,55.160000
540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,3.000000,41.640000
252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,7.000000,13.710000
252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,28.000000,19.690000
339.000000,0.000000,0.000000,185.000000,0.000000,1060.000000,754.000000,28.000000,31.650000
393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,3.000000,19.110000
393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,28.000000,39.580000
393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,90.000000,48.790000
382.000000,0.000000,0.000000,185.000000,0.000000,1047.000000,739.000000,7.000000,24.000000
382.000000,0.000000,0.000000,185.000000,0.000000,1047.000000,739.000000,28.000000,37.420000
252.000000,0.000000,0.000000,186.000000,0.000000,1111.000000,784.000000,7.000000,11.470000
252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,28.000000,19.690000
310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,7.000000,14.990000
310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,28.000000,27.920000
310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,90.000000,34.680000
310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,180.000000,37.330000
310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,360.000000,38.110000
525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,3.000000,33.800000
525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,7.000000,42.420000
525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,14.000000,48.400000
525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,28.000000,55.940000
525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,90.000000,58.780000
525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,270.000000,67.110000
322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,14.000000,20.770000
322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,28.000000,25.180000
322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,180.000000,29.590000
302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,28.000000,21.750000
397.000000,0.000000,0.000000,185.000000,0.000000,1040.000000,734.000000,28.000000,39.090000
480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,3.000000,24.390000
522.000000,0.000000,0.000000,146.000000,0.000000,896.000000,896.000000,7.000000,50.510000
522.000000,0.000000,0.000000,146.000000,0.000000,896.000000,896.000000,28.000000,74.990000
273.000000,105.000000,82.000000,210.000000,9.000000,904.000000,680.000000,28.000000,37.170000
162.000000,190.000000,148.000000,179.000000,19.000000,838.000000,741.000000,28.000000,33.760000
154.000000,144.000000,112.000000,220.000000,10.000000,923.000000,658.000000,28.000000,16.500000
147.000000,115.000000,89.000000,202.000000,9.000000,860.000000,829.000000,28.000000,19.990000
152.000000,178.000000,139.000000,168.000000,18.000000,944.000000,695.000000,28.000000,36.350000
310.000000,143.000000,111.000000,168.000000,22.000000,914.000000,651.000000,28.000000,33.690000
144.000000,0.000000,175.000000,158.000000,18.000000,943.000000,844.000000,28.000000,15.420000
304.000000,140.000000,0.000000,214.000000,6.000000,895.000000,722.000000,28.000000,33.420000
374.000000,0.000000,0.000000,190.000000,7.000000,1013.000000,730.000000,28.000000,39.050000
159.000000,149.000000,116.000000,175.000000,15.000000,953.000000,720.000000,28.000000,27.680000
153.000000,239.000000,0.000000,200.000000,6.000000,1002.000000,684.000000,28.000000,26.860000
310.000000,143.000000,0.000000,168.000000,10.000000,914.000000,804.000000,28.000000,45.300000
305.000000,0.000000,100.000000,196.000000,10.000000,959.000000,705.000000,28.000000,30.120000
151.000000,0.000000,184.000000,167.000000,12.000000,991.000000,772.000000,28.000000,15.570000
142.000000,167.000000,130.000000,174.000000,11.000000,883.000000,785.000000,28.000000,44.610000
298.000000,137.000000,107.000000,201.000000,6.000000,878.000000,655.000000,28.000000,53.520000
321.000000,164.000000,0.000000,190.000000,5.000000,870.000000,774.000000,28.000000,57.210000
366.000000,187.000000,0.000000,191.000000,7.000000,824.000000,757.000000,28.000000,65.910000
280.000000,129.000000,100.000000,172.000000,9.000000,825.000000,805.000000,28.000000,52.820000
252.000000,97.000000,76.000000,194.000000,8.000000,835.000000,821.000000,28.000000,33.400000
165.000000,0.000000,150.000000,182.000000,12.000000,1023.000000,729.000000,28.000000,18.030000
156.000000,243.000000,0.000000,180.000000,11.000000,1022.000000,698.000000,28.000000,37.360000
160.000000,188.000000,146.000000,203.000000,11.000000,829.000000,710.000000,28.000000,32.840000
298.000000,0.000000,107.000000,186.000000,6.000000,879.000000,815.000000,28.000000,42.640000
318.000000,0.000000,126.000000,210.000000,6.000000,861.000000,737.000000,28.000000,40.060000
287.000000,121.000000,94.000000,188.000000,9.000000,904.000000,696.000000,28.000000,41.940000
326.000000,166.000000,0.000000,174.000000,9.000000,882.000000,790.000000,28.000000,61.230000
356.000000,0.000000,142.000000,193.000000,11.000000,801.000000,778.000000,28.000000,40.870000
132.000000,207.000000,161.000000,179.000000,5.000000,867.000000,736.000000,28.000000,33.300000
322.000000,149.000000,0.000000,186.000000,8.000000,951.000000,709.000000,28.000000,52.420000
164.000000,0.000000,200.000000,181.000000,13.000000,849.000000,846.000000,28.000000,15.090000
314.000000,0.000000,113.000000,170.000000,10.000000,925.000000,783.000000,28.000000,38.460000
321.000000,0.000000,128.000000,182.000000,11.000000,870.000000,780.000000,28.000000,37.260000
140.000000,164.000000,128.000000,237.000000,6.000000,869.000000,656.000000,28.000000,35.230000
288.000000,121.000000,0.000000,177.000000,7.000000,908.000000,829.000000,28.000000,42.130000
298.000000,0.000000,107.000000,210.000000,11.000000,880.000000,744.000000,28.000000,31.870000
265.000000,111.000000,86.000000,195.000000,6.000000,833.000000,790.000000,28.000000,41.540000
160.000000,250.000000,0.000000,168.000000,12.000000,1049.000000,688.000000,28.000000,39.450000
166.000000,260.000000,0.000000,183.000000,13.000000,859.000000,827.000000,28.000000,37.910000
276.000000,116.000000,90.000000,180.000000,9.000000,870.000000,768.000000,28.000000,44.280000
322.000000,0.000000,116.000000,196.000000,10.000000,818.000000,813.000000,28.000000,31.180000
149.000000,139.000000,109.000000,193.000000,6.000000,892.000000,780.000000,28.000000,23.690000
159.000000,187.000000,0.000000,176.000000,11.000000,990.000000,789.000000,28.000000,32.760000
261.000000,100.000000,78.000000,201.000000,9.000000,864.000000,761.000000,28.000000,32.400000
237.000000,92.000000,71.000000,247.000000,6.000000,853.000000,695.000000,28.000000,28.630000
313.000000,0.000000,113.000000,178.000000,8.000000,1002.000000,689.000000,28.000000,36.800000
155.000000,183.000000,0.000000,193.000000,9.000000,1047.000000,697.000000,28.000000,18.280000
146.000000,230.000000,0.000000,202.000000,3.000000,827.000000,872.000000,28.000000,33.060000
296.000000,0.000000,107.000000,221.000000,11.000000,819.000000,778.000000,28.000000,31.420000
133.000000,210.000000,0.000000,196.000000,3.000000,949.000000,795.000000,28.000000,31.030000
313.000000,145.000000,0.000000,178.000000,8.000000,867.000000,824.000000,28.000000,44.390000
152.000000,0.000000,112.000000,184.000000,8.000000,992.000000,816.000000,28.000000,12.180000
153.000000,145.000000,113.000000,178.000000,8.000000,1002.000000,689.000000,28.000000,25.560000
140.000000,133.000000,103.000000,200.000000,7.000000,916.000000,753.000000,28.000000,36.440000
149.000000,236.000000,0.000000,176.000000,13.000000,847.000000,893.000000,28.000000,32.960000
300.000000,0.000000,120.000000,212.000000,10.000000,878.000000,728.000000,28.000000,23.840000
153.000000,145.000000,113.000000,178.000000,8.000000,867.000000,824.000000,28.000000,26.230000
148.000000,0.000000,137.000000,158.000000,16.000000,1002.000000,830.000000,28.000000,17.950000
326.000000,0.000000,138.000000,199.000000,11.000000,801.000000,792.000000,28.000000,40.680000
153.000000,145.000000,0.000000,178.000000,8.000000,1000.000000,822.000000,28.000000,19.010000
262.000000,111.000000,86.000000,195.000000,5.000000,895.000000,733.000000,28.000000,33.720000
158.000000,0.000000,195.000000,220.000000,11.000000,898.000000,713.000000,28.000000,8.540000
151.000000,0.000000,185.000000,167.000000,16.000000,1074.000000,678.000000,28.000000,13.460000
273.000000,0.000000,90.000000,199.000000,11.000000,931.000000,762.000000,28.000000,32.240000
149.000000,118.000000,92.000000,183.000000,7.000000,953.000000,780.000000,28.000000,23.520000
143.000000,169.000000,143.000000,191.000000,8.000000,967.000000,643.000000,28.000000,29.720000
260.000000,101.000000,78.000000,171.000000,10.000000,936.000000,763.000000,28.000000,49.770000
313.000000,161.000000,0.000000,178.000000,10.000000,917.000000,759.000000,28.000000,52.440000
284.000000,120.000000,0.000000,168.000000,7.000000,970.000000,794.000000,28.000000,40.930000
336.000000,0.000000,0.000000,182.000000,3.000000,986.000000,817.000000,28.000000,44.860000
145.000000,0.000000,134.000000,181.000000,11.000000,979.000000,812.000000,28.000000,13.200000
150.000000,237.000000,0.000000,174.000000,12.000000,1069.000000,675.000000,28.000000,37.430000
144.000000,170.000000,133.000000,192.000000,8.000000,814.000000,805.000000,28.000000,29.870000
331.000000,170.000000,0.000000,195.000000,8.000000,811.000000,802.000000,28.000000,56.610000
155.000000,0.000000,143.000000,193.000000,9.000000,1047.000000,697.000000,28.000000,12.460000
155.000000,183.000000,0.000000,193.000000,9.000000,877.000000,868.000000,28.000000,23.790000
135.000000,0.000000,166.000000,180.000000,10.000000,961.000000,805.000000,28.000000,13.290000
266.000000,112.000000,87.000000,178.000000,10.000000,910.000000,745.000000,28.000000,39.420000
314.000000,145.000000,113.000000,179.000000,8.000000,869.000000,690.000000,28.000000,46.230000
313.000000,145.000000,0.000000,127.000000,8.000000,1000.000000,822.000000,28.000000,44.520000
146.000000,173.000000,0.000000,182.000000,3.000000,986.000000,817.000000,28.000000,23.740000
144.000000,136.000000,106.000000,178.000000,7.000000,941.000000,774.000000,28.000000,26.140000
148.000000,0.000000,182.000000,181.000000,15.000000,839.000000,884.000000,28.000000,15.520000
277.000000,117.000000,91.000000,191.000000,7.000000,946.000000,666.000000,28.000000,43.570000
298.000000,0.000000,107.000000,164.000000,13.000000,953.000000,784.000000,28.000000,35.860000
313.000000,145.000000,0.000000,178.000000,8.000000,1002.000000,689.000000,28.000000,41.050000
155.000000,184.000000,143.000000,194.000000,9.000000,880.000000,699.000000,28.000000,28.990000
289.000000,134.000000,0.000000,195.000000,6.000000,924.000000,760.000000,28.000000,46.240000
148.000000,175.000000,0.000000,171.000000,2.000000,1000.000000,828.000000,28.000000,26.920000
